"","longL93fic","latL93fich"
"9314",966739.8,6341507.94
"9315",966502.09,6341280.72
"9316",901052.15,6534928.89
"9317",962548.61,6343246.75
"9318",903030.11,6534569.18
"9319",903093.24,6534666.27
"9320",952859.43,6337705.41
"9321",903419.59,6534892.1
"9322",903449.53,6535315.09
"9323",903455.67,6535193.3
"9324",902813.79,6534858
"9325",902511.79,6534951
"9326",899952.88,6521219.3
"9327",922635.36,6471718.82
"9328",922659.49,6471930.72
"9329",922382.27,6472456.82
"9330",922316.81,6472491.47
"9331",922405.52,6472771.7
"9332",922387.86,6472831.08
"9333",922375.06,6472951.63
"9334",922388.59,6473007.13
"9335",922242.87,6473036.89
"9336",922312.56,6472727.35
"9337",950572.92,6500114.12
"9338",950402.51,6500312.25
"9339",950387.57,6500368.66
"9340",950371.67,6500414.02
"9341",950367.83,6500421.87
"9342",951905.12,6371901.54
"9343",953485.93,6369098.42
"9344",954865.94,6369297.31
"9345",952445.09,6368334.09
"9346",952440.39,6368325.9
"9347",918501.64,6501419.41
"9348",918454.54,6501222.72
"9349",927749.73,6495195.83
"9350",873736.97,6537890.03
"9351",875335.75,6543825.71
"9352",875337.15,6543849.75
"9353",875331.59,6543873.59
"9354",949028.52,6501200.76
"9355",948647.15,6501405.4
"9356",948543.47,6501328.19
"9357",948368.43,6501243.1
"9358",948206.31,6501203.55
"9359",947992.1,6501061.88
"9360",912047.51,6391685.66
"9361",1002127.87,6414288.18
"9362",913777.26,6399697.58
"9363",875767.99,6545086.94
"9364",951334.86,6363262.59
"9365",1005370.63,6372662.75
"9366",999157.22,6332484.78
"9367",999905.65,6333974.82
"9368",947728.97,6330197.83
"9369",947871.99,6330233.45
"9370",949462.92,6330961.51
"9371",954275.46,6334564.84
"9372",958969.56,6342717.59
"9373",959026.02,6342781.96
"9374",966995.83,6357166.83
"9375",955974.95,6361706.54
"9376",956140.7,6361217.97
"9377",953150.86,6338136.39
"9378",876410.49,6545890.34
"9379",876550.97,6545804.41
"9380",876659.79,6545560.59
"9381",876639.21,6545572.99
"9382",993882.89,6388342.58
"9383",963074.06,6345320.21
"9384",953585.04,6333048.97
"9385",979862.02,6354478.74
"9386",996730.88,6360325.63
"9387",971080.63,6312334.01
"9388",970604.63,6309209.32
"9389",970377.08,6309296.5
"9390",965475.81,6374559.56
"9391",965515.9,6374698.9
"9392",970605.07,6309225.58
"9393",929808.17,6358554.48
"9394",996977.4,6426993.88
"9395",996986.6,6426969.33
"9396",929661.84,6358562.04
"9397",996119.77,6426719.43
"9398",1015295.71,6408751.14
"9399",1015291.69,6408750.57
"9400",998094.14,6426612.23
"9401",1001889.38,6423275.09
"9402",1015504.47,6408561.89
"9403",1015494.66,6408553.83
"9404",1015539.48,6408469.62
"9405",1019975.59,6408819.66
"9406",1020071.91,6408831.88
"9407",1020027.11,6408869.51
"9408",936049.11,6387790.46
"9409",935838.71,6387851.46
"9410",936221.32,6387327.62
"9411",965498.24,6374780.99
"9412",936925.68,6389387.46
"9413",962454.6,6410907.63
"9414",962462.26,6410943.97
"9415",959978.84,6412436.48
"9416",956424.0702,6477298.4154
"9417",1015563.68,6408362.79
"9418",970717.03,6370666.27
"9419",938226.6444,6454018.248
"9420",935761.905,6452055.8868
"9421",949790.14,6378935.1
"9422",1015530.33,6408361.87
"9423",1015550.12,6408371.41
"9424",1015548.64,6408387.29
"9425",1015528.73,6408393.97
"9426",1015518.91,6408386.77
"9427",1015526.72,6408417.79
"9428",934556.01,6529951.93
"9429",1015537.1,6408422.26
"9430",1015498.49,6408518.67
"9431",1015496.29,6408518.94
"9432",1015495.22,6408508.03
"9433",1015476.18,6408521.92
"9434",899904.2112,6489250.9788
"9435",899915.2278,6489149.8908
"9436",899922.9408,6489160.3632
"9437",899959.506,6489160.9932
"9438",899973.8556,6489181.3476
"9439",899950.0404,6489093.6858
"9440",899848.7784,6489104.07
"9441",932217.91,6530453.99
"9442",1015481.53,6408540.94
"9443",1015532.21,6408552.19
"9444",1015530.94,6408546.88
"9445",1015522.91,6408537.72
"9446",1015548.98,6408524.23
"9447",1015527.14,6408450.1
"9448",936800.84,6532383.63
"9449",936775.54,6534590.45
"9450",936968.65,6534634.48
"9451",1015521.4,6408523.81
"9452",1015449.21,6408433.87
"9453",1015429.77,6408435.73
"9454",1015448.56,6408444.96
"9455",1015420.43,6408436.04
"9456",1015503.23,6408448.02
"9457",1015469.13,6408474.42
"9458",952692.9606,6478191.1548
"9459",1015421.13,6408509.02
"9460",1015414.04,6408514.37
"9461",1015411.09,6408504.07
"9462",1015418.12,6408492.44
"9463",1015431.22,6408489.65
"9464",1015431.07,6408506.17
"9465",1015449.84,6408500.01
"9466",1015398.94,6408511.22
"9467",976275.52,6491656.68
"9468",1015397.64,6408531.4
"9469",1015371.89,6408554.48
"9470",1015424.74,6408462.42
"9471",1015423.44,6408460.91
"9472",1015441.15,6408469.83
"9473",1015442.92,6408471.87
"9474",1015528.32,6408632.14
"9475",932512.3734,6361319.5062
"9476",937746.54,6515144.65
"9477",953651.2986,6482710.299
"9478",952965.7578,6475838.0658
"9479",931257.69,6515445.55
"9480",931592.06,6514763.54
"9481",931559.61,6514778.06
"9482",934627.9992,6350336.0088
"9483",934601.3562,6350357.9196
"9484",932326.7172,6361215.4884
"9485",932358.7362,6361171.98
"9486",931402.095,6363994.656
"9487",931403.4552,6364126.8846
"9488",936018.89,6387814.22
"9489",936051.01,6387765.3
"9490",931397.1786,6455515.3128
"9491",927145.1886,6441902.808
"9492",927698.5164,6442046.5344
"9493",927553.4028,6441049.4202
"9494",931299.1242,6452898.6918
"9495",931240.0098,6452939.8314
"9496",943348.8858,6378883.7298
"9497",943395.8952,6378938.1354
"9498",944277.8934,6378727.269
"9499",913033.42,6526493.4
"9500",941233.8108,6466487.8746
"9501",941199.078,6466448.5104
"9502",940992.8208,6466433.3628
"9503",941830.284,6465434.178
"9504",915220.95,6530699.75
"9505",936780.96,6387685.67
"9506",970705.57,6370843.24
"9507",970987.04,6371387.21
"9508",971664.58,6371941.4
"9509",901015.25,6540265.45
"9510",971273.18,6372239.17
"9511",952257.099,6378763.602
"9512",941907.9888,6464060.2614
"9513",941914.437,6464088.1884
"9514",901325.2434,6418832.562
"9515",932505.7962,6349441.2594
"9516",918096.97,6521633.51
"9517",918068.15,6521628.06
"9518",932586.2076,6349459.6782
"9519",918174.58,6521491.57
"9520",920703.807,6364506.1314
"9521",947992.2216,6532347.023
"9522",845421.1134,6454873.073
"9523",901249.1964,6418682.6406
"9524",901232.784,6418666.8864
"9525",901371.0138,6418810.8138
"9526",901400.157,6418850.9832
"9527",937095.05,6497303.65
"9528",901374.0066,6418918.9266
"9529",901378.3344,6418953.8496
"9530",901474.3578,6419028.5178
"9531",901500.2286,6419054.913
"9532",993172.29,6551984.87
"9533",993104.67,6551982.03
"9534",993016.28,6551948.45
"9535",993291.2,6552151.89
"9536",992241.34,6553182.11
"9537",949823.379,6482912.7516
"9538",950210.994,6483120.7344
"9539",977070.08,6503420.27
"9540",864533.24,6526613.55
"9541",863540.7396,6524824.657
"9542",848759.7888,6374867.862
"9543",962205.5754,6499478.1288
"9544",962242.4022,6499497.3708
"9545",901697.3298,6419123.5158
"9546",901712.1174,6419128.3284
"9547",901590.3564,6419025.7092
"9548",962146.437,6499406.9178
"9549",962173.7358,6499607.712
"9550",973308.0768,6499584.0924
"9551",988815.0774,6578865.1302
"9552",1010187.1398,6475287.7716
"9553",1007339.754,6507851.9472
"9554",980851.8252,6516138.0372
"9555",980908.4436,6516247.5708
"9556",980932.611,6516342.6132
"9557",980894.772,6516318.2034
"9558",949956.8124,6483639.4914
"9559",914982.8298,6505155.685
"9560",973533.627,6525479.006
"9561",973342.482,6525432.352
"9562",973148.6172,6525373.355
"9563",949518.1866,6484443.9984
"9564",933344.1846,6459441.3474
"9565",933545.826,6459512.1822
"9566",933324.8496,6459380.9382
"9567",932831.6136,6459641.7852
"9568",933580.5012,6458308.6374
"9569",933780.8832,6458424.2202
"9570",933763.3842,6458433.8958
"9571",933817.6158,6458217.2208
"9572",934073.0868,6458193.5226
"9573",934220.946,6457922.706
"9574",934123.3422,6457822.3272
"9575",946419.1674,6480550.707
"9576",996763.06,6426757.09
"9577",997256.24,6426800.41
"9578",997356.85,6426791.08
"9579",946607.1612,6480364.1544
"9580",946659.8388,6480308.241
"9581",947758.7574,6479036.6106
"9582",947772.0438,6479035.476
"9583",947801.2146,6478915.7208
"9584",946524.81,6495106.21
"9585",946199.31,6495507.87
"9586",1015488.47,6408559.68
"9587",1015484.82,6408551.88
"9588",1015475.8,6408529.65
"9589",930780.8922,6449994.7986
"9590",930766.7004,6450044.172
"9591",930801.7434,6450052.0326
"9592",930791.1528,6450087.0918
"9593",930763.2798,6450098.0586
"9594",1015507.92,6408534.11
"9595",1015529.82,6408547.04
"9596",1015537.77,6408526.65
"9597",1015532.77,6408532.42
"9598",1015525.44,6408476.93
"9599",993778.73,6542171.06
"9600",993800.94,6542149.67
"9601",993846.27,6542118.82
"9602",1015519.08,6408539.87
"9603",1015441.36,6408433.64
"9604",1015445.82,6408452.01
"9605",1015458.4,6408450.67
"9606",970160.5776,6595213.997
"9607",970304.4636,6595203.628
"9608",1015408.14,6408513.72
"9609",970283.586,6595144.113
"9610",912956.6976,6496512.813
"9611",1015441.31,6408505.61
"9612",912967.88,6496548.65
"9613",1015384.91,6408538.05
"9614",913052.2122,6496607.456
"9615",913052.1342,6496607.454
"9616",1015422.78,6408473.3
"9617",1015465.35,6408480.01
"9618",931211.4414,6450485.0544
"9619",922926.8334,6449377.9584
"9620",993869.06,6542101.57
"9621",993511,6541778.41
"9622",993361.23,6542091.97
"9623",923715.8664,6451154.7054
"9624",919397.6574,6443609.3694
"9625",919388.805,6443625.8382
"9626",919422.3804,6443652.0288
"9627",955349.93,6494857.49
"9628",954622.73,6493827.95
"9629",955827.03,6495086.25
"9630",954568.71,6492015
"9631",954704.99,6491962.17
"9632",955944.72,6490564.69
"9633",875907.47,6575157.04
"9634",863576.73,6527129.515
"9635",863619.7968,6527183.321
"9636",863682.369,6527213.431
"9637",863658.852,6527207.026
"9638",863723.99,6527257.2
"9639",862372.0344,6527442.967
"9640",862361.8536,6527542.899
"9641",954850.69,6489414.99
"9642",956093.47,6490824.51
"9643",950297.41,6495158.09
"9644",950036.35,6495380.78
"9645",943600.25,6491623.1
"9646",919182.2844,6444085.4142
"9647",919120.7028,6448861.6764
"9648",944577.3972,6475565.5254
"9649",944565.6714,6475529.0508
"9650",944576.3754,6475442.7828
"9651",973149.87,6525373.08
"9652",973078.54,6524739.06
"9653",973063.32,6524731.6
"9654",944584.8138,6475401.8826
"9655",944656.2432,6475466.8386
"9656",941203.8762,6469317.2748
"9657",941252.1804,6469281.8148
"9658",944545.0446,6475739.2956
"9659",944615.3706,6475942.9146
"9660",944647.0938,6476004.8544
"9661",944634.1338,6476237.1864
"9662",944954.8974,6476621.8908
"9663",944949.0894,6476639.8878
"9664",945005.3088,6476597.7702
"9665",989843.71,6503660.08
"9666",945171.537,6476495.2212
"9667",923741.1468,6331413.264
"9668",947527.27,6466339.59
"9669",945997.39,6467039.05
"9670",948678.41,6471985.88
"9671",946687.53,6465021.99
"9672",934297.37,6522439.09
"9673",934262.99,6522518.57
"9674",942460.82,6482418.23
"9675",946991.8,6486439.87
"9676",947320.31,6486863.49
"9677",946681.83,6487269.93
"9678",942017.88,6480827.98
"9679",942015.91,6480764.34
"9680",942352,6481165.06
"9681",941930.0064,6461099.7018
"9682",862095.66,6526096.91
"9683",862080.12,6526120.5
"9684",862765.18,6525918.47
"9685",862760.32,6525984.66
"9686",862758.73,6526094.15
"9687",862752.34,6526238.4
"9688",1008250.76,6397291.11
"9689",872976.05,6593687.09
"9690",871604.26,6597165.71
"9691",873999.1,6588553.01
"9692",942455.87,6479843.68
"9693",942913.46,6480356.13
"9694",943246.31,6480180.06
"9695",943345.25,6480066.71
"9696",942387.6,6479579.48
"9697",955499.98,6479460.58
"9698",955496.11,6479313.59
"9699",898303.98,6531253.9
"9700",897799.08,6531270.35
"9701",897492.84,6532159.88
"9702",897181.39,6532475.76
"9703",897176.06,6532663.43
"9704",897056.13,6532835.43
"9705",897024.14,6532935.62
"9706",898551.89,6530348.93
"9707",931557.861,6452577.9312
"9708",931046.7576,6452578.2108
"9709",931088.025,6452604.4206
"9710",916263.5,6560384.22
"9711",916293.24,6560397.83
"9712",915960.78,6560870.08
"9713",916182.78,6561102.08
"9714",1011753.74,6475841.88
"9715",918219.53,6562242.89
"9716",1011826.59,6475975.65
"9717",973423.52,6447488.7
"9718",936043.017,6452134.4844
"9719",935041.1532,6452228.1462
"9720",992964.64,6391581.28
"9721",993969.59,6389274.06
"9722",937434.75,6521870.87
"9723",937419.66,6521830.36
"9724",935124.0822,6452935.6992
"9725",935128.2786,6452885.178
"9726",944353.8438,6468185.4108
"9727",944533.4844,6468288.759
"9728",944583.4818,6468431.5554
"9729",914029.31,6561632.9
"9730",939547.52,6515707.08
"9731",939561.24,6515702.32
"9732",935655.7506,6454700.1216
"9733",956856.5262,6479363.018
"9734",875547.74,6573994.88
"9735",875394.63,6573968.69
"9736",875387.1,6573994.58
"9737",874067.43,6573335.19
"9738",874033.48,6573414.43
"9739",938204.2212,6454569.21
"9740",871058.43,6572802.22
"9741",871250.97,6572896.95
"9742",938146.6212,6454680.585
"9743",873278.69,6576130.42
"9744",937719.2562,6454848.9054
"9745",937701.804,6454971.8262
"9746",937651.3032,6454939.3266
"9747",980767.74,6489700.83
"9748",936576.53,6515491.85
"9749",936346.43,6515597.82
"9750",936301.27,6516129.61
"9751",935749.311,6460571.9916
"9752",937771.17,6507014.92
"9753",937786.48,6506626.89
"9754",935403.8388,6460390.1448
"9755",935368.3938,6460440.0336
"9756",942074.9334,6463668.8928
"9757",872614.83,6594017.2
"9758",980076.23,6490829.76
"9759",947532.24,6466358.66
"9760",946497.82,6466937.54
"9761",948342.36,6465161.76
"9762",934246.8276,6456929.9886
"9763",934184.835,6456929.091
"9764",934179.225,6456942.327
"9765",934159.9746,6456921.2616
"9766",934129.6998,6456840.3198
"9767",934224.4692,6457324.0218
"9768",920701.37,6478793.95
"9769",920724.1,6478800.09
"9770",920413.46,6477460.93
"9771",920834.35,6479508.47
"9772",921002.59,6479921.65
"9773",920999.94,6479910.33
"9774",921001.58,6479884.05
"9775",920995.62,6479829.61
"9776",921024.78,6478361.67
"9777",921024.22,6477964.48
"9778",979463.71,6496585.7
"9779",979495.23,6496726.31
"9780",979105.4,6496023.95
"9781",978839.4,6495911.63
"9782",940718.6844,6463390.6218
"9783",938168.39,6514734.15
"9784",938109.62,6514773.3
"9785",906190.69,6527290.2
"9786",896185.2636,6571077.361
"9787",895924.3236,6571199.173
"9788",896021.4414,6571184.635
"9789",894016.6104,6569472.979
"9790",911580.62,6508868.37
"9791",893998.248,6569453.616
"9792",894144.096,6570816.673
"9793",892664.769,6572810.916
"9794",911967.89,6508305.24
"9795",892816.5174,6572285.63
"9796",892999.6008,6572132.33
"9797",980870.96,6516155.7
"9798",910213.22,6509661.83
"9799",918987.0222,6445265.0826
"9800",901937.874,6565160.717
"9801",901908.7752,6565262.864
"9802",904526.9262,6567012.043
"9803",910243.59,6509657.98
"9804",915210.15,6505392.32
"9805",916062.5,6504857.38
"9806",916049.96,6504796.93
"9807",912420.03,6507315.12
"9808",912491.61,6507310.37
"9809",912575.56,6507475.28
"9810",912615.69,6507529.67
"9811",874672.78,6558345.35
"9812",874513.89,6558399.35
"9813",905934.0654,6568086.064
"9814",907774.3632,6565678.27
"9815",879387.24,6551225.94
"9816",925722.9336,6566247.661
"9817",879359.71,6551401.89
"9818",876916.91,6551696.89
"9819",873581.2,6554681.02
"9820",872898.28,6554947.69
"9821",872631.28,6555554.27
"9822",873237.66,6554827.45
"9823",872301.09,6556404.81
"9824",872082.04,6556431.29
"9825",872103.15,6556304.9
"9826",873021.7488,6448164.428
"9827",871780.7808,6451042.105
"9828",871425.51,6450936.508
"9829",870309.9054,6451554.514
"9830",870467.9268,6455181.79
"9831",892485.16,6559817.41
"9832",891850.21,6555524.27
"9833",870328.446,6454772.546
"9834",873107.418,6453038.627
"9835",875010.5172,6450707.054
"9836",875255.8218,6476474.0328
"9837",875276.277,6476495.6106
"9838",875268.7536,6476542.7262
"9839",876260.0538,6475538.7954
"9840",895301.5,6555311.36
"9841",895350.65,6555312.16
"9842",895601.07,6559252.95
"9843",895610.46,6559283.03
"9844",878642.3652,6479994.3948
"9845",916932.57,6508875.14
"9846",918769.75,6508613.88
"9847",918809.37,6508709.42
"9848",913618.92,6500066.46
"9849",878635.1754,6479961.5226
"9850",894848.7462,6479753.5968
"9851",894889.878,6479760.117
"9852",894538.3686,6477017.0472
"9853",894528.5892,6476974.4064
"9854",852598.4988,6476795.137
"9855",853805.2878,6479327.023
"9856",853861.236,6479541.154
"9857",879931.51,6551889.55
"9858",879971.38,6551864.95
"9859",888963.765,6472170.3942
"9860",888933.5424,6472148.805
"9861",888862.2096,6472197.7356
"9862",888663.6816,6472300.1166
"9863",888635.3022,6472333.6944
"9864",888615.9354,6472344.2142
"9865",888434.7612,6472250.3592
"9866",888863.2554,6472307.2092
"9867",888979.0884,6472343.5254
"9868",873585.33,6554538.49
"9869",873578.81,6554561.19
"9870",873545.63,6554577.69
"9871",873482.17,6554546.89
"9872",874276.8156,6459546.715
"9873",875846.685,6459052.994
"9874",878010.2172,6459913.169
"9875",878331.3108,6458570.92
"9876",878373.8388,6452226.885
"9877",878284.9632,6455222.087
"9878",930738.867,6341525.4354
"9879",882740.6094,6478629.069
"9880",882759.1308,6478624.9506
"9881",882771.6774,6478634.8764
"9882",883037.2908,6478588.7448
"9883",883062.3492,6478519.9362
"9884",883018.368,6478484.8572
"9885",878202.918,6455320.502
"9886",877064.7684,6455903.195
"9887",876993.0192,6455911.702
"9888",882835.221,6478522.209
"9889",885634.8168,6472156.4454
"9890",885764.1726,6472095.444
"9891",899408.4012,6477204.3066
"9892",899397.723,6477224.5176
"9893",899483.8758,6477161.631
"9894",899455.146,6477100.4796
"9895",899928.3522,6477709.566
"9896",898129.1874,6477497.2686
"9897",897371.6994,6477456.9114
"9898",897538.6158,6477547.1358
"9899",897495.8076,6477494.6556
"9900",897489.8676,6477486.9102
"9901",897463.728,6477481.4082
"9902",874137.7854,6508523.465
"9903",874063.7832,6509832.414
"9904",913121.2674,6502013.906
"9905",913142.6814,6501789.854
"9906",982421.9064,6501574.087
"9907",982835.5392,6501711.479
"9908",983264.922,6502050.955
"9909",983248.8312,6502081.564
"9910",920416.3068,6503082.647
"9911",976162.6524,6494192.599
"9912",976344.7662,6494153.852
"9913",981583.4532,6500347.714
"9914",981247.2918,6500353.578
"9915",981167.7024,6500402.969
"9916",980586.7638,6500240.39
"9917",981072.8898,6501025.186
"9918",981079.7184,6501115.099
"9919",981467.2212,6501592.714
"9920",841850.5,6461800.14
"9921",981614.7408,6501825.025
"9922",911303.2344,6511379.528
"9923",882415.7034,6470932.9266
"9924",882400.494,6470943.5886
"9925",981167.3214,6500782.371
"9926",981862.6212,6501656.168
"9927",981689.8746,6501466.609
"9928",981660.0882,6501286.375
"9929",844451.29,6444292.63
"9930",844451.15,6444336.17
"9931",844438.71,6444339.88
"9932",981885.792,6501211.664
"9933",982618.8696,6501142.23
"9934",844358.08,6444344.9
"9935",902255.7492,6479847.6186
"9936",902329.9074,6479942.8284
"9937",902415.9204,6479769.4188
"9938",902469.4578,6479765.1738
"9939",902513.6232,6479724.3978
"9940",902560.3182,6479723.4846
"9941",902608.1934,6479741.5002
"9942",902690.796,6479803.5462
"9943",902717.9778,6479826.9948
"9944",902729.9022,6479862.054
"9945",902577.0474,6479495.1366
"9946",902581.3062,6479463.1638
"9947",902521.6164,6479330.2014
"9948",902536.329,6479306.5722
"9949",902252.0676,6479692.2708
"9950",902178.8712,6479376.1968
"9951",902269.0356,6479109.5838
"9952",903442.9662,6479355.0372
"9953",903573.183,6479302.77
"9954",844408.07,6444313.73
"9955",903347.6052,6479354.6748
"9956",897891.9024,6479869.6926
"9957",898258.734,6479685.678
"9958",898245.5646,6479703.255
"9959",900900.3114,6575578.932
"9960",901584.1044,6557350.851
"9961",902962.893,6557777.255
"9962",905122.5468,6583445.225
"9963",903862.7718,6569693.718
"9964",904196.4306,6566874.725
"9965",903545.26,6520416.61
"9966",903402.64,6520713.44
"9967",898320.9612,6479756.8986
"9968",898367.9184,6479786.7408
"9969",898367.8002,6479834.2932
"9970",898386.1842,6479863.995
"9971",898132.6308,6480170.4144
"9972",923427.2358,6356124.7704
"9973",895600.821,6479602.371
"9974",932195.1948,6299953.242
"9975",895623.753,6479476.5414
"9976",895687.7232,6479427.0126
"9977",895758.5562,6479346.2574
"9978",926221.4862,6305325.5748
"9979",895446.1128,6477907.2516
"9980",902869.4952,6477876.2286
"9981",902868.8004,6477873.5388
"9982",900035.082,6483205.8042
"9983",900694.0518,6483809.3184
"9984",900699.852,6483840.2856
"9985",900698.4336,6483898.3518
"9986",899613.6294,6481596.1338
"9987",899546.5404,6481637.6328
"9988",899438.3472,6481602.0252
"9989",899486.7972,6481563.2562
"9990",898126.482,6481840.3458
"9991",898220.763,6481970.4846
"9992",921143.0544,6577976.43
"9993",921411.906,6578218.916
"9994",921578.337,6578306.548
"9995",921915.9996,6578795.266
"9996",922277.0412,6577850.997
"9997",955457.8068,6328867.4154
"9998",958642.8522,6326498.4924
"9999",958655.04,6326463.516
"10000",916717.4904,6462443.7162
"10001",958675.494,6326467.9104
"10002",904480.5408,6571593.94
"10003",958670.1588,6326474.6982
"10004",907492.1304,6575651.98
"10005",916918.017,6462310.161
"10006",920290.3542,6465433.5582
"10007",898878.834,6577112.478
"10008",901356.9966,6579083.21
"10009",901424.9388,6578816.123
"10010",913960.4646,6459263.2392
"10011",901393.71,6578775.2
"10012",865181.82,6527282.55
"10013",909136.569,6581064.317
"10014",989693.2668,6505597.45
"10015",904063.5444,6563192.749
"10016",904202.3142,6563126.953
"10017",906335.262,6561002.749
"10018",950729.916,6321811.3176
"10019",908812.1748,6561345.566
"10020",905179.9608,6557335.441
"10021",964542.9204,6337568.8038
"10022",916328.9472,6426188.4924
"10023",916275.8262,6426230.6574
"10024",916079.037,6426325.0722
"10025",915401.3508,6426592.4406
"10026",915313.8534,6426669.7656
"10027",897749.6016,6576749.192
"10028",893625.2124,6576333.098
"10029",893443.9518,6576550.988
"10030",893441.1168,6576528.676
"10031",915274.9854,6426695.2056
"10032",914874.4032,6426713.6028
"10033",914858.0562,6426699.8142
"10034",914842.2762,6426658.1502
"10035",914810.6502,6426588.1566
"10036",914769.5226,6426477.6048
"10037",914666.4156,6426256.3392
"10038",914600.166,6426478.2138
"10039",914597.6166,6426753.96
"10040",914619.0414,6426817.4886
"10041",892592.2998,6574641.338
"10042",891963.5802,6575727.532
"10043",905240.9238,6579740.287
"10044",914636.7252,6427014.8052
"10045",904033.6446,6426486.5448
"10046",904190.94,6426043.7436
"10047",904399.4226,6425820.435
"10048",905618.2986,6581834.25
"10049",905164.2678,6581665.334
"10050",926769.5028,6409937.4312
"10051",926686.92,6410109.156
"10052",926415.8922,6410216.4732
"10053",926100.9054,6410221.4004
"10054",926081.7222,6410219.7054
"10055",925916.5452,6410247.4056
"10056",925902.1656,6410255.2218
"10057",925860.1998,6410260.3998
"10058",925840.9998,6410266.9002
"10059",925676.502,6413320.791
"10060",925640.6016,6413330.7192
"10061",925594.9854,6413355.4116
"10062",925540.1712,6413389.3308
"10063",924194.091,6413000.295
"10064",925509.2796,6409844.8986
"10065",843014.36,6362227.29
"10066",842876.62,6362238.72
"10067",841359.21,6367407.27
"10068",925055.9742,6410127.3078
"10069",924836.5968,6410397.9366
"10070",924995.3424,6410229.711
"10071",933951.1308,6417000.2778
"10072",935187.4458,6417568.9458
"10073",935166.837,6417542.7156
"10074",935200.1388,6417505.0686
"10075",931498.0938,6416548.4292
"10076",966883.1442,6327270.4428
"10077",966882.8046,6327366.0702
"10078",966876.4314,6327366.8022
"10079",921119.6412,6339251.9634
"10080",870460.44,6394406.04
"10081",943820.14,6395164.03
"10082",943852.81,6395158.86
"10083",845059.94,6455309.64
"10084",845059.94,6455309.64
"10085",845059.94,6455309.64
"10086",845160.3,6455433.33
"10087",855521.09,6378548.48
"10088",903379.14,6400617.16
"10089",903123.12,6400826.33
"10090",903139.85,6400852.99
"10091",903332.8,6397928.95
"10092",997478.64,6380365.86
"10093",903462.62,6397998.51
"10094",926957.2032,6340107.4038
"10095",927234.11,6339097.54
"10096",925935.9312,6339766.0524
"10097",924291.7986,6340495.1238
"10098",856465.37,6409665.82
"10099",856928.54,6412292.69
"10100",931537.42,6389080.54
"10101",927751.75,6389283.74
"10102",907171.39,6426577.11
"10103",907169.46,6426578.27
"10104",870279.705,6545102.0694
"10105",870279.705,6545102.0694
"10106",873340.6608,6561088.7088
"10107",919173.18,6431035.82
"10108",866167.25,6382320.93
"10109",869755.79,6383673.59
"10110",918369.75,6401080.55
"10111",918394.01,6401357.7
"10112",845913.62,6360405.2
"10113",920531.0622,6566593.374
"10114",961726.37,6332836.68
"10115",919657.617,6567100.751
"10116",922086.8478,6578868.962
"10117",962046.29,6333193.77
"10118",961985.3,6333231.39
"10119",846411.8,6360177.41
"10120",846419.44,6360222.71
"10121",845325.76,6360538.95
"10122",846056.57,6358441.08
"10123",918308.6,6380329.26
"10124",922026.28,6382140.46
"10125",922057.5,6382164.13
"10126",877371.62,6401403.24
"10127",879011.16,6400574.65
"10128",880408.98,6398610.48
"10129",881197.84,6391325.58
"10130",883028.57,6393560.89
"10131",921092.22,6342475.22
"10132",921107.76,6342417.62
"10133",921113.83,6342395.27
"10134",877171.1,6348799.68
"10135",877449.63,6348855.08
"10136",966497.12,6333761.37
"10137",966500.17,6333759.38
"10138",965438.04,6333600.71
"10139",966674.84,6374638.93
"10140",994666.29,6374054.23
"10141",953672.66,6358740.87
"10142",1001990.14,6382816.65
"10143",1002459.25,6382731.49
"10144",1002572.45,6382903.77
"10145",1003029.81,6382679.73
"10146",1003035.87,6382654.89
"10147",1003019,6382595.24
"10148",1006499.92,6379404.99
"10149",1007716.35,6378181.8
"10150",1008236.69,6377444.02
"10151",995179.51,6365135.63
"10152",994935.05,6365002.71
"10153",993359.24,6364674.02
"10154",990362.38,6346716.41
"10155",990384.45,6346788.39
"10156",992714.91,6350497.65
"10157",1005181.79,6372753
"10158",1005175.03,6372755.89
"10159",1005399,6372378.17
"10160",1005113.54,6372061.11
"10161",1005130.97,6372178.63
"10162",1005127.3,6372185.12
"10163",1005292.04,6388105.99
"10164",997673.67,6376815.38
"10165",933148.16,6382532.06
"10166",933139.27,6382488.71
"10167",933222.02,6382751.46
"10168",910512.96,6358349.66
"10169",906918.87,6350278.93
"10170",906605.96,6349767.35
"10171",906530.89,6349027.79
"10172",906518.16,6348994.25
"10173",906574.77,6348959.87
"10174",905936.95,6386686.28
"10175",871554.19,6413421.03
"10176",851677.48,6366493.47
"10177",850112.72,6365040.67
"10178",848520.37,6361786.87
"10179",913950.36,6401802.61
"10180",914301.91,6401680.83
"10181",913906.71,6401905.7
"10182",913896.22,6401908.56
"10183",913821.08,6401845.2
"10184",909416.97,6402040.48
"10185",874166.1,6447271.48
"10186",874020.89,6447289.29
"10187",907725.69,6386026.08
"10188",907760.42,6385995
"10189",908034.7,6385626.88
"10190",908235.91,6385561.76
"10191",906492.04,6407820.85
"10192",906124.25,6407552.43
"10193",906136.77,6407621.86
"10194",906330.07,6407647.69
"10195",906480.98,6407997.08
"10196",906524.44,6408002.85
"10197",1004702.5,6369227.71
"10198",914640.23,6403564.05
"10199",914856.66,6405560.36
"10200",914814.65,6405830.43
"10201",914994.07,6405869.38
"10202",915068.88,6405714.69
